dataset,num of modifiers/clauses
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,3
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,3
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,4
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,3
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,3
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,3
FuzzyVis_Corpus,1
FuzzyVis_Corpus,4
FuzzyVis_Corpus,2
FuzzyVis_Corpus,3
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,3
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,3
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,3
FuzzyVis_Corpus,1
FuzzyVis_Corpus,3
FuzzyVis_Corpus,1
FuzzyVis_Corpus,5
FuzzyVis_Corpus,2
FuzzyVis_Corpus,3
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,3
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,3
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,3
FuzzyVis_Corpus,3
FuzzyVis_Corpus,5
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,5
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,3
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,3
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,3
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,4
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,4
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,4
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,4
FuzzyVis_Corpus,1
FuzzyVis_Corpus,4
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,3
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,3
FuzzyVis_Corpus,1
FuzzyVis_Corpus,3
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,3
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,3
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,3
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,3
FuzzyVis_Corpus,4
FuzzyVis_Corpus,1
FuzzyVis_Corpus,3
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,3
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,3
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,4
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,3
FuzzyVis_Corpus,3
FuzzyVis_Corpus,5
FuzzyVis_Corpus,2
FuzzyVis_Corpus,4
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,3
FuzzyVis_Corpus,3
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,4
FuzzyVis_Corpus,4
FuzzyVis_Corpus,2
FuzzyVis_Corpus,3
FuzzyVis_Corpus,3
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,3
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,4
FuzzyVis_Corpus,4
FuzzyVis_Corpus,5
FuzzyVis_Corpus,3
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,5
FuzzyVis_Corpus,1
FuzzyVis_Corpus,3
FuzzyVis_Corpus,3
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,0
FuzzyVis_Corpus,1
FuzzyVis_Corpus,3
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
FuzzyVis_Corpus,1
FuzzyVis_Corpus,2
FuzzyVis_Corpus,1
